molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50
CHEMBL2424664,IC50,nM,158.0,IC50,uM,0.158,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(C1)CS(=O)(=O)C2,6.801342913045577
CHEMBL2425091,IC50,nM,94.0,IC50,uM,0.094,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(OC)C1,7.026872146400302
CHEMBL2425092,IC50,nM,56.0,IC50,uM,0.056,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(COC2)C1,7.251811972993799
CHEMBL2425089,IC50,nM,52.0,IC50,uM,0.052,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CSC2)C1,7.2839966563652006
CHEMBL2425094,IC50,nM,48.0,IC50,uM,0.048,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CSC2)C1,7.318758762624412
CHEMBL2425093,IC50,nM,36.0,IC50,uM,0.036,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CCO2)C1,7.443697499232712
CHEMBL2425085,IC50,nM,34.0,IC50,uM,0.034,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(OC)C1,7.468521082957745
CHEMBL2425090,IC50,nM,26.0,IC50,uM,0.026,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1,7.585026652029182
CHEMBL2425084,IC50,nM,25.0,IC50,uM,0.025,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(O)C1,7.6020599913279625
CHEMBL2425083,IC50,nM,24.0,IC50,uM,0.024,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2,7.619788758288394
CHEMBL2425086,IC50,nM,15.0,IC50,uM,0.015,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,7.823908740944319
CHEMBL2425087,IC50,nM,16.0,IC50,uM,0.016,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.795880017344075
CHEMBL2425737,IC50,nM,38.4,IC50,nM,38.4,O=C(CCOc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.4156687756324695
CHEMBL2425736,IC50,nM,14.1,IC50,nM,14.1,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,7.85078088734462
CHEMBL2425735,IC50,nM,13.5,IC50,nM,13.5,O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.8696662315049934
CHEMBL2437227,IC50,nM,21.1,IC50,nM,21.1,Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,7.675717544702307
CHEMBL2437226,IC50,nM,10.8,IC50,nM,10.8,Cc1ccc(S(=O)(=O)O)cc1.NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.966576244513051
CHEMBL2437225,IC50,nM,18.7,IC50,nM,18.7,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,7.728158393463501
CHEMBL2437224,IC50,nM,13.0,IC50,nM,13.0,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,7.886056647693163
CHEMBL2437223,IC50,nM,25.1,IC50,nM,25.1,CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,7.600326278518962
CHEMBL3436354,IC50,nM,26.0,IC50,nM,26.0,Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCOCC6)o5)cc34)cc2Cl)c1,7.585026652029182
CHEMBL3436355,IC50,nM,12.5,IC50,nM,12.5,CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,7.903089986991944
CHEMBL3436356,IC50,nM,10.8,IC50,nM,10.8,Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCNCC6)o5)cc34)cc2Cl)c1,7.966576244513051
CHEMBL3436357,IC50,nM,28.0,IC50,nM,28.0,CCOC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,7.552841968657781
CHEMBL3436358,IC50,nM,59.9,IC50,nM,59.9,CS(=O)(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,7.2225731776106885
CHEMBL3436359,IC50,nM,11.4,IC50,nM,11.4,CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,7.943095148663527
CHEMBL3436360,IC50,nM,232.4,IC50,nM,232.4,CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,6.633763876281707
CHEMBL2437471,IC50,nM,13.0,IC50,nM,13.0,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.886056647693163
CHEMBL2437470,IC50,nM,35020.0,IC50,nM,35020.0,C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,4.455683858252573
CHEMBL2437469,IC50,nM,1.07,IC50,nM,1.07,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.97061622231479
CHEMBL2437468,IC50,nM,272.0,IC50,nM,272.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1,6.565431095965801
CHEMBL2437467,IC50,nM,3.97,IC50,nM,3.97,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1,8.401209493236886
CHEMBL2437466,IC50,nM,4.53,IC50,nM,4.53,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1,8.343901797987169
CHEMBL2437465,IC50,nM,4.72,IC50,nM,4.72,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1,8.326058001365912
CHEMBL2437464,IC50,nM,4.96,IC50,nM,4.96,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1,8.304518323509802
CHEMBL2437463,IC50,nM,5.12,IC50,nM,5.12,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1,8.290730039024169
CHEMBL2437462,IC50,nM,0.677,IC50,nM,0.677,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,9.169411331314855
CHEMBL2437461,IC50,nM,691.0,IC50,nM,691.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1,6.1605219526258015
CHEMBL2437460,IC50,nM,2.86,IC50,nM,2.86,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,8.543633966870956
CHEMBL2437459,IC50,nM,3456.0,IC50,nM,3456.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1,5.461426266193144
CHEMBL2437458,IC50,nM,17.6,IC50,nM,17.6,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1,7.7544873321858505
CHEMBL2437457,IC50,nM,144.1,IC50,nM,144.1,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,6.841336019186011
CHEMBL2437488,IC50,nM,4.94,IC50,nM,4.94,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,8.306273051076353
CHEMBL2437486,IC50,nM,39.7,IC50,nM,39.7,CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,7.401209493236885
CHEMBL2437484,IC50,nM,56157.0,IC50,nM,56157.0,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1,4.250596100989473
CHEMBL2437483,IC50,nM,31.3,IC50,nM,31.3,COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1,7.504455662453552
CHEMBL2437482,IC50,nM,59.1,IC50,nM,59.1,C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,7.228412519118745
CHEMBL2437479,IC50,nM,5.6,IC50,nM,5.6,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1,8.2518119729938
CHEMBL2437478,IC50,nM,4802.0,IC50,nM,4802.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5.318577844278991
CHEMBL2437477,IC50,nM,70240.0,IC50,nM,70240.0,C=CC(=O)Nc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1,4.153415497101954
CHEMBL2437475,IC50,nM,6754.0,IC50,nM,6754.0,COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,5.170438943700607
CHEMBL2437474,IC50,nM,3836.0,IC50,nM,3836.0,COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1,5.416121401501374
CHEMBL2437473,IC50,nM,21280.0,IC50,nM,21280.0,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1,4.672028376376989
CHEMBL2435999,IC50,nM,90.05,IC50,nM,90.05,COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,7.0455162828444475
CHEMBL2441567,IC50,nM,3610.0,IC50,uM,3.61,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,5.442492798094342
CHEMBL2441565,IC50,nM,4900.0,IC50,uM,4.9,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.309803919971486
CHEMBL2441568,IC50,nM,1.29,IC50,nM,1.29,Fc1ccc(Nc2ncnc3cc4c(cc23)NCCO4)cc1Cl,8.88941028970075
CHEMBL2442333,IC50,nM,1180.0,IC50,uM,1.18,COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O,5.928117992693875
CHEMBL2442332,IC50,nM,1230.0,IC50,uM,1.23,COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2,5.910094888560602
CHEMBL2442329,IC50,nM,1380.0,IC50,uM,1.38,COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.860120913598763
CHEMBL2442327,IC50,nM,3060.0,IC50,uM,3.06,C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1,5.51427857351842
CHEMBL2442324,IC50,nM,2120.0,IC50,uM,2.12,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.673664139071248
CHEMBL2442320,IC50,nM,5490.0,IC50,uM,5.49,COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,5.260427655549908
CHEMBL2442319,IC50,nM,3510.0,IC50,uM,3.51,C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1,5.454692883534176
CHEMBL3086102,IC50,nM,3.0,IC50,nM,3.0,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,8.522878745280337
CHEMBL3086104,IC50,nM,35.6,IC50,nM,35.6,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,7.448550002027125
CHEMBL3086103,IC50,nM,55.5,IC50,nM,55.5,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,7.255707016877324
CHEMBL3086105,IC50,nM,17.1,IC50,nM,17.1,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,7.767003889607846
CHEMBL3086106,IC50,nM,7.2,IC50,nM,7.2,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,8.142667503568731
CHEMBL3087194,IC50,nM,41.3,IC50,nM,41.3,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(CCN5CCN(C)CC5)cc4)nc32)C1,7.384049948343599
CHEMBL3087193,IC50,nM,16.2,IC50,nM,16.2,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1,7.790484985457369
CHEMBL3087195,IC50,nM,97.9,IC50,nM,97.9,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1,7.009217308196862
CHEMBL3087196,IC50,nM,29.1,IC50,nM,29.1,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,7.536107011014093
CHEMBL3087197,IC50,nM,235.4,IC50,nM,235.4,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccccc4)nc32)C1,6.628193541492584
CHEMBL3087198,IC50,nM,15.2,IC50,nM,15.2,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.818156412055227
CHEMBL3087200,IC50,nM,42.9,IC50,nM,42.9,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.367542707815276
CHEMBL3087199,IC50,nM,58.7,IC50,nM,58.7,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.231361898752385
CHEMBL3087201,IC50,nM,864.0,IC50,nM,864.0,C=CC(=O)N1CC[C@H](N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.063486257521107
CHEMBL3087202,IC50,nM,525.0,IC50,nM,525.0,C=CC(=O)N1CC[C@H](N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.279840696594043
CHEMBL3087205,IC50,nM,8.8,IC50,nM,8.8,C=CC(=O)N1CC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,8.05551732784983
CHEMBL3087204,IC50,nM,107.1,IC50,nM,107.1,C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.970210529168145
CHEMBL3087207,IC50,nM,204.1,IC50,nM,204.1,C=CC(=O)N1CCC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.690156995283929
CHEMBL3087206,IC50,nM,40.3,IC50,nM,40.3,C=CC(=O)N1CCC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.394694953858891
CHEMBL3087208,IC50,nM,143.6,IC50,nM,143.6,C=CC(=O)N1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,6.842845560093719
CHEMBL3087209,IC50,nM,708.5,IC50,nM,708.5,C=CC(=O)NC1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,6.1496601454165205
CHEMBL3088218,IC50,nM,8190.0,IC50,uM,8.19,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccncc1)c1ccc(Br)cc1,5.086716098239582
CHEMBL3088219,IC50,nM,430.0,IC50,uM,0.43,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,6.366531544420414
CHEMBL3088220,IC50,nM,210.0,IC50,uM,0.21,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(O)cc1)c1ccc(Br)cc1,6.6777807052660805
CHEMBL3088221,IC50,nM,1890.0,IC50,uM,1.89,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1,5.723538195826756
CHEMBL3088222,IC50,nM,2580.0,IC50,uM,2.58,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,5.58838029403677
CHEMBL3088223,IC50,nM,12450.0,IC50,uM,12.45,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1,4.904830648568245
CHEMBL3088224,IC50,nM,6130.0,IC50,uM,6.13,Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1,5.212539525481585
CHEMBL3088225,IC50,nM,10020.0,IC50,uM,10.02,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1)c1ccc(Br)cc1,4.999132278468773
CHEMBL3092305,IC50,nM,265.0,IC50,uM,0.265,COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.576754126063192
CHEMBL3092304,IC50,nM,374.0,IC50,uM,0.374,C#CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.42712839779952
CHEMBL3092303,IC50,nM,4212.0,IC50,uM,4.212,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCN(CCO)CC1,5.375511637486551
CHEMBL3092302,IC50,nM,2937.0,IC50,uM,2.937,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(CCO)CC1,5.5320960534772
CHEMBL3092301,IC50,nM,1594.0,IC50,uM,1.594,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1,5.7975116829399065
CHEMBL3092300,IC50,nM,5187.0,IC50,uM,5.187,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2,5.285083752006415
CHEMBL3092299,IC50,nM,1891.0,IC50,uM,1.891,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,5.723308471154961
CHEMBL3092298,IC50,nM,5311.0,IC50,uM,5.311,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,5.274823698580863
CHEMBL3092297,IC50,nM,1824.0,IC50,uM,1.824,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,5.738975166007602
CHEMBL3092321,IC50,nM,5578.0,IC50,uM,5.578,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,5.253521490069969
CHEMBL3092320,IC50,nM,3121.0,IC50,uM,3.121,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)C1,5.505706231334667
CHEMBL3092319,IC50,nM,2165.0,IC50,uM,2.165,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1,5.664542099310616
CHEMBL3092318,IC50,nM,1419.0,IC50,uM,1.419,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1,5.848017604542526
CHEMBL3092317,IC50,nM,5261.0,IC50,uM,5.261,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.2789316982028405
CHEMBL3092316,IC50,nM,392.0,IC50,uM,0.392,CCN(CC)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.406713932979542
CHEMBL3092315,IC50,nM,677.0,IC50,uM,0.677,CN(C)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.169411331314856
CHEMBL3092314,IC50,nM,3058.0,IC50,uM,3.058,CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.514562518923698
CHEMBL3092313,IC50,nM,276.0,IC50,uM,0.276,CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.559090917934782
CHEMBL3092312,IC50,nM,400.0,IC50,uM,0.4,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,6.3979400086720375
CHEMBL3092311,IC50,nM,1659.0,IC50,uM,1.659,COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.7801536139756395
CHEMBL3092310,IC50,nM,49.0,IC50,uM,0.049,O=C(NCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.309803919971486
CHEMBL3092309,IC50,nM,447.0,IC50,uM,0.447,O=C(NCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.349692476868063
CHEMBL3092308,IC50,nM,61.0,IC50,uM,0.061,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.214670164989233
CHEMBL3092307,IC50,nM,2235.0,IC50,uM,2.235,CCN(CC)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.650722472532045
CHEMBL3092306,IC50,nM,2077.0,IC50,uM,2.077,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.682563503464901
CHEMBL3092324,IC50,nM,672.0,IC50,uM,0.672,CS(=O)(=O)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.172630726946175
CHEMBL3092323,IC50,nM,3564.0,IC50,uM,3.564,COCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.448062304635163
CHEMBL3092322,IC50,nM,432.0,IC50,uM,0.432,O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.364516253185088
CHEMBL3098312,IC50,nM,67200.0,IC50,uM,67.2,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c2cc1OC,4.172630726946175
CHEMBL3098315,IC50,nM,61500.0,IC50,uM,61.5,COc1cc2nc(Cl)nc(Nc3ccc(S(C)(=O)=O)cc3)c2cc1OC,4.211124884224583
CHEMBL3098326,IC50,nM,37600.0,IC50,uM,37.6,COc1cc2nc(Cl)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,4.424812155072339
CHEMBL3098319,IC50,nM,36000.0,IC50,uM,36.0,COc1cc2nc(Cl)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,4.443697499232712
CHEMBL3098318,IC50,nM,34600.0,IC50,uM,34.6,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,4.460923901207224
CHEMBL3098313,IC50,nM,18300.0,IC50,uM,18.3,CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,4.73754891026957
CHEMBL525527,IC50,nM,9700.0,IC50,uM,9.7,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,5.013228265733755
CHEMBL3098322,IC50,nM,4300.0,IC50,uM,4.3,COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC,5.366531544420414
CHEMBL3098317,IC50,nM,2370.0,IC50,uM,2.37,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.6252516539898965
CHEMBL3098321,IC50,nM,1630.0,IC50,uM,1.63,CNS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)cc1,5.787812395596042
CHEMBL3098325,IC50,nM,900.0,IC50,uM,0.9,COc1cc2nc(Cl)nc(Nc3ccc(C(N)=O)cc3)c2cc1OC,6.045757490560675
CHEMBL3114690,IC50,nM,3.0,IC50,uM,0.003,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,8.522878745280337
CHEMBL3114689,IC50,nM,16.0,IC50,uM,0.016,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,7.795880017344075
CHEMBL3114688,IC50,nM,4.0,IC50,uM,0.004,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,8.397940008672037
