molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure
CHEMBL1242566,IC50,nM,2900.0,IC50,uM,2.9,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,5.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242900>,False,False
CHEMBL1242567,IC50,nM,2900.0,IC50,uM,2.9,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,5.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242970>,False,False
CHEMBL1242568,IC50,nM,318.0,IC50,uM,0.318,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,6.497572880015567,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22429E0>,False,False
CHEMBL1242656,IC50,nM,366.0,IC50,uM,0.366,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,6.436518914605589,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242A50>,False,False
CHEMBL1242657,IC50,nM,8700.0,IC50,uM,8.7,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,5.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242AC0>,False,False
CHEMBL1242658,IC50,nM,15600.0,IC50,uM,15.6,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,4.806875401645539,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242B30>,False,False
CHEMBL1242748,IC50,nM,4800.0,IC50,uM,4.8,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCOC1,5.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242BA0>,False,False
CHEMBL1242749,IC50,nM,2600.0,IC50,uM,2.6,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242C10>,False,False
CHEMBL1242750,IC50,nM,775.0,IC50,uM,0.775,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,6.110698297493689,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242C80>,False,False
CHEMBL1242844,IC50,nM,100000.0,IC50,uM,100.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242CF0>,False,False
CHEMBL1242845,IC50,nM,100000.0,IC50,uM,100.0,Cc1nn(-c2ccccc2)nc1Cn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242D60>,False,False
CHEMBL1241482,IC50,nM,100000.0,IC50,uM,100.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242DD0>,False,False
CHEMBL1241483,IC50,nM,3860.0,IC50,uM,3.86,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,5.413412695328245,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242E40>,False,False
CHEMBL1241484,IC50,nM,158.0,IC50,uM,0.158,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,6.801342913045577,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242EB0>,False,False
CHEMBL1241579,IC50,nM,4800.0,IC50,uM,4.8,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242F20>,False,False
CHEMBL1240544,IC50,nM,9140.0,IC50,uM,9.14,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.039053804266168,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242F90>,False,False
CHEMBL1241481,IC50,nM,170.0,IC50,uM,0.17,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243040>,False,False
CHEMBL1241578,IC50,nM,550.0,IC50,uM,0.55,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,6.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22430B0>,False,False
CHEMBL1081312,IC50,nM,260.0,IC50,uM,0.26,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,6.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243120>,False,False
CHEMBL1233882,IC50,nM,610.0,IC50,uM,0.61,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,6.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243190>,False,False
CHEMBL1233881,IC50,nM,2300.0,IC50,uM,2.3,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243200>,False,False
CHEMBL1241674,IC50,nM,4400.0,IC50,uM,4.4,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243270>,False,False
CHEMBL1241675,IC50,nM,12000.0,IC50,uM,12.0,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22432E0>,False,False
CHEMBL1230790,IC50,nM,954.0,IC50,uM,0.954,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,6.020451625295905,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243350>,False,False
CHEMBL1234815,IC50,nM,388.0,IC50,uM,0.388,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,6.411168274405792,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22433C0>,False,False
CHEMBL1241241,IC50,nM,922.0,IC50,uM,0.922,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,6.035269078946371,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243430>,False,False
CHEMBL1242024,IC50,nM,954.0,IC50,uM,0.954,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,6.020451625295905,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22434A0>,False,False
CHEMBL1241270,IC50,nM,12400.0,IC50,uM,12.4,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,4.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243510>,False,False
CHEMBL1241271,IC50,nM,19000.0,IC50,uM,19.0,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,4.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243580>,False,False
CHEMBL1242026,IC50,nM,663.0,IC50,uM,0.663,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,6.178486471595227,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22435F0>,False,False
CHEMBL1242109,IC50,nM,1670.0,IC50,uM,1.67,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,5.777283528852417,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243660>,False,False
CHEMBL1242110,IC50,nM,3720.0,IC50,uM,3.72,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,5.429457060118103,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22436D0>,False,False
CHEMBL1242111,IC50,nM,1770.0,IC50,uM,1.77,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,5.752026733638194,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243740>,False,False
CHEMBL1242198,IC50,nM,576.0,IC50,uM,0.576,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,6.239577516576788,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22437B0>,False,False
CHEMBL1242199,IC50,nM,751.0,IC50,uM,0.751,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,6.124360062995832,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243820>,False,False
CHEMBL1242200,IC50,nM,11000.0,IC50,uM,11.0,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,4.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243890>,False,False
CHEMBL1242380,IC50,nM,12000.0,IC50,uM,12.0,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243900>,False,False
CHEMBL1242381,IC50,nM,18000.0,IC50,uM,18.0,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,4.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243970>,False,False
CHEMBL1240553,IC50,nM,3300.0,IC50,uM,3.3,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22439E0>,False,False
CHEMBL1242471,IC50,nM,100000.0,IC50,uM,100.0,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243A50>,False,False
CHEMBL1242472,IC50,nM,5950.0,IC50,uM,5.95,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.22548303427145,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243AC0>,False,False
CHEMBL1240554,IC50,nM,1400.0,IC50,uM,1.4,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243BA0>,False,False
CHEMBL1242659,IC50,nM,1160.0,IC50,uM,1.16,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,5.935542010773082,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243C10>,False,False
CHEMBL1242660,IC50,nM,5140.0,IC50,uM,5.14,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,5.289036881004725,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243C80>,False,False
CHEMBL1242751,IC50,nM,3660.0,IC50,uM,3.66,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,5.436518914605589,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243CF0>,False,False
CHEMBL1242752,IC50,nM,54200.0,IC50,uM,54.2,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,4.266000713461613,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243D60>,False,False
CHEMBL1242753,IC50,nM,8010.0,IC50,uM,8.01,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,5.096367483915762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243DD0>,False,False
CHEMBL1242846,IC50,nM,100000.0,IC50,uM,100.0,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243E40>,False,False
CHEMBL1242847,IC50,nM,4300.0,IC50,uM,4.3,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2243EB0>,False,False
CHEMBL1241486,IC50,nM,5320.0,IC50,uM,5.32,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5.274088367704952,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D040>,False,False
CHEMBL1241582,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D190>,False,False
CHEMBL1241583,IC50,nM,17000.0,IC50,uM,17.0,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,4.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D200>,False,False
CHEMBL1240545,IC50,nM,13000.0,IC50,uM,13.0,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,4.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D270>,False,False
CHEMBL1241679,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D2E0>,False,False
CHEMBL1241680,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D350>,False,False
CHEMBL1241771,IC50,nM,8900.0,IC50,uM,8.9,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,5.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D3C0>,False,False
CHEMBL1241772,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D430>,False,False
CHEMBL1241390,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D4A0>,False,False
CHEMBL1241391,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D510>,False,False
CHEMBL1241773,IC50,nM,12000.0,IC50,uM,12.0,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,4.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D580>,False,False
CHEMBL1241862,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D6D0>,False,False
CHEMBL1241946,IC50,nM,2800.0,IC50,uM,2.8,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D740>,False,False
CHEMBL1241948,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D890>,False,False
CHEMBL1242030,IC50,nM,12800.0,IC50,uM,12.8,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,4.892790030352131,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D900>,False,False
CHEMBL1242031,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D970>,False,False
CHEMBL1242032,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224D9E0>,False,False
CHEMBL1242115,IC50,nM,579.0,IC50,uM,0.579,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,6.237321436272564,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DA50>,False,False
CHEMBL1241580,IC50,nM,1150.0,IC50,uM,1.15,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,5.939302159646388,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DAC0>,False,False
CHEMBL1241676,IC50,nM,67.0,IC50,uM,0.067,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,7.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DB30>,False,False
CHEMBL1241677,IC50,nM,12400.0,IC50,uM,12.4,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,4.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DBA0>,False,False
CHEMBL1241678,IC50,nM,1580.0,IC50,uM,1.58,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,5.801342913045577,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DC10>,False,False
CHEMBL1241768,IC50,nM,1400.0,IC50,uM,1.4,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,5.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DC80>,False,False
CHEMBL1241769,IC50,nM,9380.0,IC50,uM,9.38,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.027797161620936,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DCF0>,False,False
CHEMBL1241770,IC50,nM,2010.0,IC50,uM,2.01,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,5.696803942579511,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DD60>,False,False
CHEMBL1241858,IC50,nM,2720.0,IC50,uM,2.72,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.565431095965801,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DDD0>,False,False
CHEMBL1241859,IC50,nM,100000.0,IC50,uM,100.0,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DE40>,False,False
CHEMBL1241943,IC50,nM,20500.0,IC50,uM,20.5,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,4.688246138944246,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DEB0>,False,False
CHEMBL1241944,IC50,nM,2600.0,IC50,uM,2.6,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DF20>,False,False
CHEMBL1241945,IC50,nM,1040.0,IC50,uM,1.04,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,5.982966660701219,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224DF90>,False,False
CHEMBL1242027,IC50,nM,10200.0,IC50,uM,10.2,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,4.991399828238082,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C040>,False,False
CHEMBL1242028,IC50,nM,6900.0,IC50,uM,6.9,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,5.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C0B0>,False,False
CHEMBL1242029,IC50,nM,1400.0,IC50,uM,1.4,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C120>,False,False
CHEMBL1242112,IC50,nM,908.0,IC50,uM,0.908,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,6.041914151478915,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C190>,False,False
CHEMBL1241300,IC50,nM,100000.0,IC50,uM,100.0,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C200>,False,False
CHEMBL1241301,IC50,nM,100000.0,IC50,uM,100.0,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C270>,False,False
CHEMBL1242113,IC50,nM,6450.0,IC50,uM,6.45,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,5.1904402853647325,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C2E0>,False,False
CHEMBL1242114,IC50,nM,2190.0,IC50,uM,2.19,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.6595558851598815,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C350>,False,False
CHEMBL1242201,IC50,nM,437.0,IC50,uM,0.437,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.359518563029578,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C3C0>,False,False
CHEMBL1242202,IC50,nM,270.0,IC50,uM,0.27,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,6.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C430>,False,False
CHEMBL1242203,IC50,nM,17000.0,IC50,uM,17.0,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,4.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C4A0>,False,False
CHEMBL1242288,IC50,nM,12600.0,IC50,uM,12.6,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.899629454882437,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C510>,False,False
CHEMBL1242289,IC50,nM,768.0,IC50,uM,0.768,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.114638779968488,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C580>,False,False
CHEMBL1242290,IC50,nM,3020.0,IC50,uM,3.02,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.519993057042849,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C5F0>,False,False
CHEMBL1242379,IC50,nM,6340.0,IC50,uM,6.34,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.197910742118268,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C660>,False,False
CHEMBL1242661,IC50,nM,21000.0,IC50,uM,21.0,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,4.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C6D0>,False,False
CHEMBL1242662,IC50,nM,88.0,IC50,uM,0.088,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,7.055517327849832,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C740>,False,False
CHEMBL1242754,IC50,nM,1000.0,IC50,uM,1.0,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C820>,False,False
CHEMBL1242755,IC50,nM,540.0,IC50,uM,0.54,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,6.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C890>,False,False
CHEMBL1242756,IC50,nM,34000.0,IC50,uM,34.0,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,4.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C900>,False,False
CHEMBL1241681,IC50,nM,2100.0,IC50,uM,2.1,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C970>,False,False
CHEMBL1241682,IC50,nM,100000.0,IC50,uM,100.0,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224C9E0>,False,False
CHEMBL1241774,IC50,nM,18000.0,IC50,uM,18.0,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,4.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CAC0>,False,False
CHEMBL1241775,IC50,nM,70000.0,IC50,uM,70.0,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,4.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CB30>,False,False
CHEMBL1241776,IC50,nM,7400.0,IC50,uM,7.4,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CBA0>,False,False
CHEMBL1241863,IC50,nM,6700.0,IC50,uM,6.7,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,5.173925197299174,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CC10>,False,False
CHEMBL1241864,IC50,nM,1400.0,IC50,uM,1.4,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,5.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CC80>,False,False
CHEMBL1241949,IC50,nM,12000.0,IC50,uM,12.0,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,4.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CCF0>,False,False
CHEMBL1242033,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CDD0>,False,False
CHEMBL1242034,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CE40>,False,False
CHEMBL1242117,IC50,nM,10000.0,IC50,uM,10.0,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CEB0>,False,False
CHEMBL1242118,IC50,nM,29000.0,IC50,uM,29.0,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,4.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CF20>,False,False
CHEMBL1242119,IC50,nM,100000.0,IC50,uM,100.0,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224CF90>,False,False
CHEMBL1242207,IC50,nM,25000.0,IC50,uM,25.0,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,4.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E040>,False,False
CHEMBL1242208,IC50,nM,100000.0,IC50,uM,100.0,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E0B0>,False,False
CHEMBL1242209,IC50,nM,18000.0,IC50,uM,18.0,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,4.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E120>,False,False
CHEMBL1240565,IC50,nM,15000.0,IC50,uM,15.0,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E190>,False,False
CHEMBL1242293,IC50,nM,380.0,IC50,uM,0.38,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,6.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E200>,False,False
CHEMBL1242294,IC50,nM,176.0,IC50,uM,0.176,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,6.7544873321858505,<rdkit.Chem.rdchem.Mol object at 0x000001D6E224E270>,False,False
